name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
7268	3 : hook	0.590642	0.648089	0.720623	0.152137	0.176666	0.145101	0.712525	0.657254	100.000000
7269	3 : hook	0.461062	0.516231	0.717755	0.222016	0.191459	0.228297	0.684727	0.636546	100.000000
7270	0 : rest	0.070851	0.397614	0.123696	0.110674	0.036917	0.092840	0.260311	0.035678	100.000000
7271	7 : three	0.160126	0.234886	0.555957	0.236040	0.232802	0.284831	0.805974	0.303558	100.000000
7272	8 : four	0.519762	0.367407	0.860406	0.679855	0.093061	0.292255	0.776990	0.208849	100.000000
7273	5 : one	0.176687	0.473867	0.218641	0.214257	0.075683	0.163905	0.172233	0.114507	100.000000
7274	1 : pinch	0.094273	0.266232	0.129657	0.255621	0.161737	0.393103	0.302502	0.057986	100.000000
7275	8 : four	0.402937	0.391063	0.641178	0.420785	0.147465	0.232892	0.556592	0.338295	100.000000
7276	8 : four	0.602460	0.283488	0.916048	0.573037	0.092235	0.564279	0.916734	0.218693	100.000000
7277	7 : three	0.037346	0.132515	0.436556	0.128970	0.154912	0.196990	0.786976	0.045165	100.000000
7278	3 : hook	0.607930	0.797235	0.776233	0.103253	0.149165	0.177024	0.933956	0.741973	100.000000
7279	1 : pinch	0.101344	0.303787	0.164883	0.276919	0.174489	0.284049	0.308591	0.106226	100.000000
7280	6 : two	0.223879	0.511451	0.457885	0.192327	0.079626	0.165689	0.360715	0.113147	100.000000
7281	6 : two	0.311389	0.403131	0.644170	0.359943	0.087746	0.191381	0.496460	0.201442	100.000000
7282	1 : pinch	0.081446	0.277664	0.090111	0.218886	0.133664	0.415355	0.268833	0.035997	100.000000
7283	6 : two	0.292035	0.479209	0.588074	0.284129	0.071083	0.193215	0.377018	0.063376	100.000000
7284	0 : rest	0.034559	0.396071	0.052691	0.125783	0.053848	0.052768	0.053712	0.014763	100.000000
7285	4 : pointing	0.365251	0.665076	0.361123	0.205259	0.107834	0.265741	0.277577	0.218789	100.000000
7286	2 : fist	0.998596	0.999599	0.993589	0.016264	0.999994	0.999739	0.993276	0.999936	100.000000
7287	9 : five	0.376293	0.397446	0.645554	0.326658	0.194318	0.241129	0.645790	0.520961	100.000000
7288	9 : five	0.353769	0.453486	0.885728	0.279848	0.193547	0.368351	0.835250	0.671103	100.000000
7289	3 : hook	0.589330	0.764830	0.715410	0.104991	0.158253	0.157030	0.910648	0.712766	100.000000
7290	8 : four	0.391246	0.346140	0.801260	0.593850	0.083050	0.229664	0.656816	0.154369	100.000000
7291	0 : rest	0.006190	0.269409	0.067564	0.035970	0.004176	0.006242	0.273632	0.002884	100.000000
7292	3 : hook	0.681051	0.728809	0.731011	0.173984	0.208483	0.289702	0.869468	0.652747	100.000000
7293	0 : rest	0.069661	0.428296	0.087983	0.116050	0.047270	0.077237	0.145048	0.033963	100.000000
7294	8 : four	0.495975	0.361601	0.811112	0.603155	0.093172	0.277635	0.681138	0.231785	100.000000
7295	4 : pointing	0.583961	0.656041	0.465247	0.146307	0.129908	0.216160	0.352725	0.564173	100.000000
7296	3 : hook	0.521365	0.622048	0.458897	0.162183	0.158945	0.252174	0.470948	0.474339	100.000000
7297	5 : one	0.437726	0.651547	0.413772	0.293442	0.034649	0.196173	0.198301	0.088367	100.000000
7298	5 : one	0.200259	0.479070	0.260564	0.230055	0.088460	0.133328	0.169896	0.108065	100.000000
7299	5 : one	0.079588	0.400983	0.233857	0.262182	0.088855	0.047629	0.045950	0.039577	100.000000
7300	4 : pointing	0.395913	0.540731	0.397009	0.198028	0.072521	0.235123	0.207353	0.231610	100.000000
7301	3 : hook	0.555524	0.688488	0.866316	0.140096	0.172950	0.085006	0.810231	0.776224	100.000000
7302	4 : pointing	0.251709	0.625864	0.286778	0.183987	0.097975	0.237612	0.171966	0.242068	100.000000
7303	4 : pointing	0.343340	0.646903	0.350584	0.194629	0.122857	0.257800	0.280747	0.226827	100.000000
7304	0 : rest	0.016609	0.289415	0.093085	0.064860	0.014366	0.023591	0.249225	0.009763	100.000000
7305	5 : one	0.294141	0.578326	0.363451	0.242428	0.114593	0.213482	0.280184	0.207024	100.000000
7306	3 : hook	0.542871	0.591681	0.601409	0.173055	0.182184	0.277366	0.730506	0.608840	100.000000
7307	5 : one	0.341159	0.578207	0.347411	0.216386	0.064428	0.200127	0.203796	0.131478	100.000000
7308	7 : three	0.069083	0.145724	0.443946	0.193823	0.269608	0.303777	0.807475	0.115813	100.000000
7309	5 : one	0.331337	0.528581	0.451647	0.296472	0.040142	0.101161	0.130903	0.076776	100.000000
7310	3 : hook	0.592423	0.686023	0.681055	0.132061	0.152682	0.216358	0.858075	0.687917	100.000000
7311	8 : four	0.442299	0.350002	0.832316	0.615378	0.091882	0.257838	0.694463	0.192698	100.000000
7312	8 : four	0.359008	0.276443	0.755414	0.426545	0.146646	0.353222	0.801212	0.297509	100.000000
7313	8 : four	0.469037	0.345942	0.859329	0.609642	0.107549	0.324688	0.773602	0.209609	100.000000
7314	9 : five	0.427526	0.523762	0.934897	0.357656	0.221975	0.408492	0.855776	0.698304	100.000000
